2014-01-01 01:00:00,38.34991708126038,client_12
2014-01-01 02:00:00,33.5820895522388,client_12
2014-01-01 03:00:00,34.41127694859037,client_12
2014-01-01 04:00:00,39.800995024875625,client_12
2014-01-01 05:00:00,41.044776119402975,client_12
2014-01-01 06:00:00,33.58208955223882,client_12
2014-01-01 07:00:00,35.44776119402985,client_12
2014-01-01 08:00:00,38.34991708126035,client_12
2014-01-01 09:00:00,32.54560530679933,client_12
2014-01-01 10:00:00,29.436152570480925,client_12
2014-01-01 11:00:00,31.716417910447774,client_12
2014-01-01 12:00:00,34.20398009950247,client_12
2014-01-01 13:00:00,38.97180762852405,client_12
2014-01-01 14:00:00,33.9966832504146,client_12
2014-01-01 15:00:00,29.021558872305146,client_12
2014-01-01 16:00:00,34.82587064676615,client_12
2014-01-01 17:00:00,34.20398009950245,client_12
2014-01-01 18:00:00,33.167495854063006,client_12
2014-01-01 19:00:00,36.276948590381444,client_12
2014-01-01 20:00:00,37.31343283582087,client_12
2014-01-01 21:00:00,38.76451077943617,client_12
2014-01-01 22:00:00,34.41127694859038,client_12
2014-01-01 23:00:00,37.10613598673298,client_12
2014-01-02 00:00:00,39.17910447761193,client_12
2014-01-02 01:00:00,44.77611940298508,client_12
2014-01-02 02:00:00,33.5820895522388,client_12
2014-01-02 03:00:00,31.92371475953565,client_12
2014-01-02 04:00:00,40.42288557213929,client_12
2014-01-02 05:00:00,39.17910447761192,client_12
2014-01-02 06:00:00,35.65505804311773,client_12
2014-01-02 07:00:00,46.43449419568823,client_12
2014-01-02 08:00:00,51.40961857379767,client_12
2014-01-02 09:00:00,113.39137645107782,client_12
2014-01-02 10:00:00,128.52404643449427,client_12
2014-01-02 11:00:00,135.15754560530672,client_12
2014-01-02 12:00:00,144.07131011608627,client_12
2014-01-02 13:00:00,120.43946932006627,client_12
2014-01-02 14:00:00,101.9900497512439,client_12
2014-01-02 15:00:00,145.72968490878952,client_12
2014-01-02 16:00:00,129.14593698175776,client_12
2014-01-02 17:00:00,118.78109452736325,client_12
2014-01-02 18:00:00,111.733001658375,client_12
2014-01-02 19:00:00,104.6849087893865,client_12
2014-01-02 20:00:00,94.7346600331675,client_12
2014-01-02 21:00:00,74.83416252072966,client_12
2014-01-02 22:00:00,50.995024875621894,client_12
2014-01-02 23:00:00,43.9469320066335,client_12
